Sp,Estado,Rec,Diametro
Stellifer minor,Vtg4,Vit,272.078262
Stellifer minor,Vtg4,Vit,258.272269
Stellifer minor,Vtg4,Vit,400.9846527
Stellifer minor,Vtg4,Vit,265.5482898
Stellifer minor,Vtg4,Vit,174.0222327
Stellifer minor,Vtg4,Vit,329.9046789
Stellifer minor,Vtg4,Vit,402.8473094
Stellifer minor,Vtg4,Vit,332.0796319
Stellifer minor,Vtg4,Vit,332.7436363
Stellifer minor,Vtg4,Vit,395.735695
Stellifer minor,Vtg4,Vit,331.9233962
Stellifer minor,Vtg4,Vit,347.2346417
Stellifer minor,Vtg4,Vit,448.0894515
Stellifer minor,Vtg4,Vit,328.4508324
Stellifer minor,Vtg4,Vit,236.851715
Stellifer minor,Vtg4,Vit,325.0309163
Stellifer minor,Vtg4,Vit,216.3419703
Stellifer minor,Vtg4,Vit,257.271466
Stellifer minor,Vtg4,Vit,349.7227817
Stellifer minor,Vtg4,Vit,300.8120474
Stellifer minor,Vtg4,Vit,388.1764308
Stellifer minor,GVM,Vit,367.3798369
Stellifer minor,GVM,Vit,313.9557073
Stellifer minor,GVM,Vit,304.3053753
Stellifer minor,GVM,Vit,310.404433
Stellifer minor,GVM,Vit,289.267694
Stellifer minor,GVM,Vit,312.9614822
Stellifer minor,GVM,Vit,407.5830191
Stellifer minor,GVM,Vit,298.7482593
Stellifer minor,GVM,Vit,441.7235576
Stellifer minor,GVM,Vit,289.7422431
Stellifer minor,GVM,Vit,287.4874457
Stellifer minor,GVM,Vit,419.2311108
Stellifer minor,GVM,Vit,209.282748
Stellifer minor,GVM,Vit,194.6855871
Stellifer minor,GVM,Vit,391.4707994
Stellifer minor,GVM,Vit,244.1864774
Stellifer minor,GVM,Vit,281.2378182
Stellifer minor,GVM,Vit,327.558862
Stellifer minor,GVM,Vit,188.8116784
Stellifer minor,GVM,Vit,309.0401759
Stellifer minor,GVM,Vit,252.9609731
Stellifer minor,GVM,Vit,427.1481328
Stellifer minor,GVM,Vit,367.2011529
Stellifer minor,GVM,Vit,235.8755299
Stellifer minor,GVM,Vit,336.7096833
Stellifer minor,GVM,Vit,360.1943155
Stellifer minor,GVM,Vit,230.2954321
Stellifer minor,GVM,Vit,377.8457923
Stellifer minor,GVM,Vit,196.9695321
Stellifer minor,GVM,Vit,263.4840859
Stellifer minor,GVM,Vit,426.4119641
Stellifer minor,GVM,Vit,309.7110435
Stellifer minor,GVM,Vit,354.77815
Stellifer minor,GVM,Vit,411.7082343
Stellifer minor,GVM,Vit,264.819327
Stellifer minor,GVM,Vit,358.0866684
Stellifer minor,GVM,Vit,246.7792843
Stellifer minor,GVM,Vit,288.2852267
Stellifer minor,GVM,Vit,200.1239236
Stellifer minor,GVM,Vit,320.7771436
Stellifer minor,GVM,Vit,285.3148965
Stellifer minor,GVM,Vit,285.8305018
Stellifer minor,GVM,Vit,272.5557341
Stellifer minor,GVM,Vit,259.0911236
Stellifer minor,GVM,Vit,236.5972479
Stellifer minor,GVM,Vit,303.8809183
Stellifer minor,GVM,Vit,386.0626112
Stellifer minor,GVM,Vit,224.8826857
Stellifer minor,GVM,Vit,350.6189106
Stellifer minor,GVM,Vit,255.8598528
Stellifer minor,Hyd,Vit,532.0199333
Stellifer minor,Hyd,Vit,645.1804242
Stellifer minor,Hyd,Vit,620.4387347
Stellifer minor,Hyd,Vit,541.6944355
Stellifer minor,Hyd,Vit,489.1897976
Stellifer minor,Hyd,Vit,491.9011796
Stellifer minor,Hyd,Vit,696.3264415
Stellifer minor,Hyd,Vit,510.2286714
Stellifer minor,Hyd,Vit,615.6481927
Stellifer minor,Hyd,Vit,702.4542554
Stellifer minor,Hyd,Vit,457.506436
Stellifer minor,Hyd,Vit,695.4363777
Stellifer minor,Hyd,Vit,586.7446058
Stellifer minor,Hyd,Vit,565.0498939
Stellifer minor,Hyd,Vit,380.7938584
Stellifer minor,Hyd,Vit,578.2808977
Stellifer minor,Hyd,Vit,535.4640933
Stellifer minor,Hyd,Vit,524.3361131
Stellifer minor,Hyd,Vit,561.3757163
Stellifer minor,Hyd,Vit,556.1823269
Stellifer minor,Hyd,Vit,603.6073323
Stellifer minor,Hyd,Vit,609.5304407
Stellifer minor,Hyd,Vit,475.5516388
Stellifer minor,Hyd,Vit,529.1269482
Stellifer minor,Hyd,Vit,445.1940043
Stellifer minor,Hyd,Vit,576.0204742
Stellifer minor,Hyd,Vit,680.1744608
Stellifer minor,Hyd,Vit,607.9322551
Stellifer minor,Hyd,Vit,589.3452063
Stellifer minor,Hyd,Vit,521.947028
Stellifer minor,Hyd,Vit,673.9126862
Stellifer minor,Hyd,Vit,571.9386244
Stellifer minor,Hyd,Vit,617.0432344
Stellifer minor,Hyd,Vit,571.780572
Stellifer minor,Hyd,Vit,690.9901458
Stellifer minor,Hyd,Vit,434.6792513
Stellifer minor,Hyd,Vit,534.3376401
Stellifer minor,Hyd,Vit,599.7870587
Stellifer minor,Hyd,Vit,552.3567222
Stellifer minor,Hyd,Vit,520.0752916
Stellifer minor,Hyd,Vit,475.0144308
Stellifer minor,Hyd,Vit,498.0788131
Stellifer minor,Hyd,Vit,593.835649
Stellifer minor,Hyd,Vit,671.0488047
Stellifer minor,Hyd,Vit,585.6005854
Stellifer minor,Hyd,Vit,674.2869298
Stellifer minor,Hyd,Vit,482.5775777
Stellifer minor,Hyd,Vit,558.5925368
Stellifer minor,Hyd,Vit,687.3058289
Stellifer minor,Hyd,Vit,500.1825346
